"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000188869",70.0531870081142,2.43470524408759,0.65594116101451,3.71177384313245,0.000205811841067869,0.0275709462520061,"TMC3"
"ENSG00000211619",62.3852284684303,5.12341724402679,1.38205549420822,3.70709950902658,0.00020964658258389,0.0279515528969194,NA
"ENSG00000138755",1308.91376190485,2.20936294900362,0.597641330848351,3.69680414483288,0.000218330650605728,0.0289720653907564,"CXCL9"
"ENSG00000091181",23.5077783790146,3.01687093844637,0.816968106203573,3.69276464471261,0.000221829302138082,0.0292981311161903,"IL5RA"
"ENSG00000241566",8.95000825875841,4.31549654998438,1.1718231897122,3.68271987435602,0.00023075868732493,0.0303350625786212,NA
"ENSG00000211952",33.4440937715161,4.96318677515617,1.35081188256227,3.67422498959796,0.000238572445725017,0.0312163722936566,NA
"ENSG00000128965",192.302498494569,2.21995891588003,0.604463132959481,3.67261259592624,0.000240083310663443,0.0312686282202963,"CHAC1"
"ENSG00000211935",340.892169320344,4.16066976162085,1.13423859186146,3.66824915981085,0.000244217132043607,0.0316604440490818,NA
"ENSG00000228824",5.5070453612864,-2.83523105079102,0.774472029516872,-3.66085661293627,0.000251373414332693,0.0324387013394831,"MIR4500HG"
"ENSG00000211656",3.81409141406378,4.46372904818393,1.22031741543308,3.65784261679147,0.000254347140105418,0.0326725741801169,NA
"ENSG00000236679",8.0496800751341,3.68158258367578,1.00742390045998,3.65445229361225,0.000257731578532899,0.0327278939759155,NA
"ENSG00000248560",8.60894134788499,-3.48230106772474,0.953031849673242,-3.65391887891122,0.000258267896440112,0.0327278939759155,NA
"ENSG00000174586",386.837159990369,-0.711849884227516,0.19471400054618,-3.6558741653438,0.00025630706556991,0.0327278939759155,"ZNF497"
"ENSG00000102854",28.5938308659018,2.55844632337261,0.701945118017093,3.64479538029967,0.000267604628155979,0.0337589838532915,"MSLN"
"ENSG00000260088",14.8012008875111,-2.61934750715696,0.721724832072325,-3.62928832535233,0.000284203667121267,0.0356929355511406,"DDX59-AS1"
"ENSG00000224041",103.680645496362,4.63605332766923,1.27830923360516,3.62670722059509,0.000287058464556945,0.0358912387774043,NA
"ENSG00000230415",87.0769826480532,-0.91092971821512,0.251340061095594,-3.62429178318955,0.000289754342585717,0.0359091152670546,NA
"ENSG00000271375",3.95712643592762,4.7788186450507,1.31824769856879,3.62512951870806,0.00028881666790176,0.0359091152670546,NA
"ENSG00000226913",8.61953848702347,-1.95859463980193,0.541204525708695,-3.6189546590306,0.000295795453309036,0.0364143128669272,"BSN-DT"
"ENSG00000156738",4189.48210767475,2.78753101466573,0.77037476668765,3.61840903311405,0.000296419651874247,0.0364143128669272,"MS4A1"
"ENSG00000211892",13199.0847140277,3.95408338742923,1.0999703903103,3.59471802355862,0.000324743102219087,0.0397203171809885,NA
"ENSG00000088340",1218.02324046346,1.88244360927238,0.524547280754639,3.58870149238827,0.00033232909322947,0.0404722166698331,"FER1L4"
"ENSG00000188403",5.48770288485231,5.22602152181706,1.4567170698056,3.58753366054431,0.00033382064887795,0.0404786314406659,NA
"ENSG00000225523",26.8773434010393,5.16085908718956,1.43994071456735,3.58407747970389,0.000338271668555538,0.0408423115013064,NA
"ENSG00000179029",757.879980213269,-0.394096109805144,0.110003926979656,-3.58256401044691,0.000340238208867601,0.0409041935549716,"TMEM107"
"ENSG00000211633",4.75205586451886,4.26732613174123,1.19171236367351,3.58083566288343,0.000342497032870235,0.0410005384200233,NA
"ENSG00000128438",361.77509605674,2.89397695861697,0.808519539698943,3.57935314673355,0.000344445743192069,0.0410591002011834,NA
"ENSG00000145945",692.640644157147,-0.542733192616043,0.151731344449581,-3.57693523763898,0.000347646259130818,0.0412657576450134,"FAM50B"
"ENSG00000253703",5.2454450630479,4.79669328509752,1.34263317144891,3.57260150210733,0.000353452414203777,0.0416038632484546,NA
"ENSG00000197549",23.7326161524027,4.89215134886662,1.36907620593024,3.57332289296677,0.000352479675161861,0.0416038632484546,"PRAMENP"
"ENSG00000259635",12.1864037523715,2.01375337346617,0.564976258595982,3.56431503594599,0.000364807592636995,0.0427615299835998,NA
"ENSG00000128512",1560.20600570351,0.521494168659519,0.146463817385666,3.56056654788895,0.000370055509169684,0.0431325753541147,"DOCK4"
"ENSG00000270356",12.2689621320254,3.95225506945497,1.11022478761235,3.55986923869238,0.000371039500771212,0.0431325753541147,NA
"ENSG00000271737",50.0347998410069,-0.784645685569244,0.220590604503301,-3.55702223735237,0.000375082416346807,0.0434231215500756,NA
"ENSG00000232445",15.46712570976,-1.39516551736853,0.392953819904152,-3.55045668651048,0.000384563410143351,0.0441572973638888,NA
"ENSG00000226025",71.5326494251692,2.88238809015431,0.811783708589643,3.5506848186964,0.00038423025347973,0.0441572973638888,"LGALS17A"
"ENSG00000163534",761.291736328069,3.16551820323485,0.892128121429841,3.54827757044736,0.000387759352634225,0.0443432768630326,"FCRL1"
"ENSG00000269653",14.9443482421567,1.52260067127665,0.429336725205516,3.54640211723748,0.000390529792163033,0.0444792879074107,NA
"ENSG00000211898",592.159899359513,2.93149285154453,0.827179015835119,3.54396423920994,0.000394158704267314,0.0447115833405164,NA
"ENSG00000069956",1906.40750829075,0.510946156531473,0.144502887327469,3.53588890838962,0.000406405557440742,0.0459156672366384,"MAPK6"
"ENSG00000216522",76.3194910917956,-3.48987602249962,0.989835872399824,-3.52571180718933,0.000422346296590573,0.047525784062744,NA
"ENSG00000253701",78.318132335314,3.32699364669218,0.94608630125883,3.51658579377526,0.00043713536068907,0.0489939919000196,NA
"ENSG00000137265",960.180968196191,2.21127297004022,0.629043794872723,3.51529255683642,0.000439269789139725,0.0490378480479315,"IRF4"
"ENSG00000242076",325.336397399555,3.651201730437,1.04255826781319,3.50215603593604,0.000461509253122352,0.0513169103116126,NA
"ENSG00000134240",101.220302248404,-3.03383025702263,0.866888991663521,-3.4996756057553,0.000465824666088604,0.0515928327023803,"HMGCS2"
"ENSG00000227036",47.3650333761842,2.0971627470273,0.60016207119711,3.49432736201441,0.000475257870548602,0.0524311937814638,"LINC00511"
"ENSG00000211930",8.78327456494922,4.7643173540995,1.36414752043979,3.49252355974192,0.000478479384855011,0.0525803986513327,NA
"ENSG00000260233",82.2161130241928,-0.767709583498639,0.219921964876905,-3.49082723014203,0.000481527531030236,0.0527094649919945,NA
"ENSG00000111696",729.12223703855,0.686146841989209,0.196801477748276,3.48649232637797,0.000489399423963741,0.0533635061819689,"NT5DC3"
"ENSG00000159958",173.72507966526,2.93560475021305,0.842643132385065,3.48380546567079,0.000494338653497292,0.053693957529675,"TNFRSF13C"
"ENSG00000253998",82.1892404276165,5.18824047696035,1.4905433394111,3.48077129982024,0.000499972196474217,0.0540969916585103,NA
"ENSG00000230925",3.92580917771285,2.37407958396902,0.682784077614524,3.47705762598251,0.000506948847638652,0.0546417049109983,NA
"ENSG00000183186",432.977260208046,-1.63495627702289,0.470835716039301,-3.47245593596052,0.000515719664858935,0.0553749069153113,"C2CD4C"
"ENSG00000050438",43.8629784637252,0.957881637066519,0.276514544000726,3.46412750377428,0.000531954305974701,0.056900906979773,"SLC4A8"
"ENSG00000211940",808.709205486999,4.05525590409053,1.17105055174943,3.46292130432147,0.000534344652661359,0.0569400900328384,NA
"ENSG00000109943",68.414688757283,1.87521337572809,0.54185602419781,3.46072257571419,0.000538727680856533,0.0571905174258716,"CRTAM"
"ENSG00000224220",4.6905867230334,3.6245766880426,1.04846155270068,3.45704301574648,0.000546137664153102,0.057620623336125,NA
"ENSG00000239520",2.52929048310149,2.64770498597648,0.766098295352352,3.45609042865539,0.000548071419418517,0.057620623336125,NA
"ENSG00000260655",312.199704844786,3.03446367644615,0.878111154516068,3.45567148400303,0.000548923896419789,0.057620623336125,NA
"ENSG00000196096",7.41796504470551,-1.52256570061901,0.441231059976683,-3.45072194305512,0.000559089259253432,0.0584695131647492,"SPAG16-DT"
"ENSG00000270986",2.02862469697541,3.38875906018241,0.983222416015148,3.44658441974557,0.000567721159641297,0.0591523394926998,NA
"ENSG00000233673",19.2642731346518,1.75621082284513,0.509788581765383,3.44497873366137,0.000571104322027474,0.0592327205005691,"ANAPC1P1"
"ENSG00000151012",661.90803317273,1.80478439709623,0.524003391415682,3.44422274104049,0.000572703681791369,0.0592327205005691,"SLC7A11"
"ENSG00000211804",6.39528045773096,3.35466570184891,0.975108201983785,3.44030097893146,0.00058106761330232,0.0598776340564867,NA
"ENSG00000222020",66.1604904135491,-0.968774747689272,0.281688720435295,-3.43916769614424,0.000583505659285769,0.0599094204636031,"HDAC4-AS1"
"ENSG00000233999",9.53383575137702,3.56874789882009,1.03810184988938,3.43776277751589,0.000586541300299406,0.0600021085819014,NA
"ENSG00000235674",10.4593246292616,1.62491582401726,0.472903807420461,3.43603878530953,0.000590286460623569,0.0601664446023994,NA
"ENSG00000247796",180.844276387978,-0.707888642585715,0.206292756357867,-3.43147600082332,0.000600306243632958,0.0608493667413179,"LOC257396"
"ENSG00000111912",2557.26673286309,0.918591809315682,0.267731274532503,3.43102168739784,0.000601312525027953,0.0608493667413179,"NCOA7"
"ENSG00000260936",17.7546417117087,1.31790141296041,0.385143556288328,3.4218446380388,0.000621978429972991,0.0627150436989254,NA
"ENSG00000180626",1192.18306422726,-0.481965728774289,0.140954036141238,-3.41931130153202,0.000627798586612036,0.063075820852035,"ZNF594"
"ENSG00000150907",4008.0999786761,0.519283585055546,0.152179723076294,3.41230470497839,0.000644160653478789,0.0644894217212288,"FOXO1"
"ENSG00000248810",244.139817415949,-1.13528895741624,0.33309529305319,-3.40830081088822,0.000653687902269085,0.0652111633568578,"LINC02432"
"ENSG00000253590",4.52918297623872,4.64626622442962,1.36542905629361,3.40278845174256,0.000667019045771508,0.0663059356736539,NA
"ENSG00000269514",206.225655386745,-1.11029584040338,0.326759200668168,-3.39790230277527,0.000679046652304962,0.0671199005686834,NA
"ENSG00000167483",672.991639862159,2.3619634541689,0.69520081555118,3.39752687472936,0.000679979086523346,0.0671199005686834,"NIBAN3"
"ENSG00000213839",93.8452585675039,0.807504282620391,0.237966370430273,3.39335462048827,0.000690421952912458,0.0679124139137527,NA
"ENSG00000172578",1137.71295671618,1.84489348721079,0.543943821604932,3.39169857976757,0.000694608081769431,0.0680861134367165,"KLHL6"
"ENSG00000230732",22.4925109381697,1.62391764796658,0.479417804253057,3.38727021307996,0.000705918237759965,0.0689420174911368,NA
"ENSG00000134061",250.765768889655,2.44741432328721,0.722927637035467,3.38542088849087,0.000710691919253152,0.0689420174911368,"CD180"
"ENSG00000261005",253.618932295916,-0.470221718097741,0.138871164269697,-3.38602848597524,0.000709120222752114,0.0689420174911368,NA
"ENSG00000169248",49.5095766113481,2.66676081161929,0.789653016876299,3.37712989708877,0.000732464506643629,0.0708099364292047,"CXCL11"
"ENSG00000267758",4.44842793551585,2.05327971113493,0.608421458744579,3.37476543870047,0.000738786306812872,0.0711764944632182,NA
"ENSG00000135722",842.627891110514,-0.702392268567238,0.208838038399757,-3.3633349266704,0.000770068748785329,0.073937112767334,"FBXL8"
"ENSG00000264198",1298.66619249567,1.92321717346277,0.572082139026536,3.36178503446262,0.000774403852485863,0.0741004393814024,NA
"ENSG00000244649",7.42286719014016,3.16918310593959,0.944526933906726,3.35531258259762,0.000792753526622316,0.0755991261387763,NA
"ENSG00000135925",74.4556062250038,1.80530050476799,0.538512222503227,3.35238538575078,0.000801184070934428,0.0758885868132234,"WNT10A"
"ENSG00000180066",8.91627699036745,-1.95256211854056,0.582284555197811,-3.35327822301115,0.000798603855858219,0.0758885868132234,NA
"ENSG00000113407",2483.78653015228,0.53987438765784,0.16118622726433,3.34938286490506,0.000809917933990102,0.0762663605078245,"TARS1"
"ENSG00000260093",17.5297963657276,-1.28386196692397,0.383339464484418,-3.34915156374712,0.000810594404658024,0.0762663605078245,NA
"ENSG00000257086",23.1951658678006,-0.914937151086432,0.27334654071194,-3.34716930641759,0.000816413313204527,0.0763597144393576,NA
"ENSG00000188992",81.3286379309613,-1.98637396620009,0.593485134506884,-3.34696498818043,0.000817015286728517,0.0763597144393576,"LIPI"
"ENSG00000245479",14.8242120050368,-1.20956546516667,0.362065634184989,-3.3407353555921,0.000835568272981126,0.0778351213758445,"LINC01585"
"ENSG00000140795",5.65350037852164,1.62597200856281,0.4871003148466,3.33806396547879,0.000843643256895684,0.0783279607359386,"MYLK3"
"ENSG00000254028",3.04427010249872,-2.7606812331,0.828179976537882,-3.33343151405415,0.000857817871817406,0.0793820143748923,NA
"ENSG00000168421",529.590447916825,1.96890927501346,0.591807404099777,3.32694261912531,0.000878044519404523,0.0805849288214942,"RHOH"
"ENSG00000253132",5.23949894213849,4.57339745248678,1.37481791395931,3.32654776028918,0.000879289500391466,0.0805849288214942,NA
"ENSG00000168234",644.413906304545,0.691547059959338,0.207946365763248,3.32560301028142,0.000882274920980386,0.0805849288214942,"TTC39C"
"ENSG00000225331",36.7843305274036,1.15001562622256,0.345805519673152,3.32561385170928,0.000882240608713795,0.0805849288214942,NA
"ENSG00000263975",41.9755387058688,-0.994227696051174,0.299626838659096,-3.31821975795155,0.000905931785658836,0.0824779061299494,NA
"ENSG00000213760",232.959875518184,-0.803912281473081,0.242633545817022,-3.31327755511325,0.00092209423599759,0.0836785646680136,"ATP6V1G2"
"ENSG00000237914",20.0240029779336,3.16361246529566,0.95529159504725,3.31167203992743,0.000927401970243113,0.0838896213082934,"SIRPG-AS1"
"ENSG00000271646",342.618348188576,-0.490663546146463,0.148259936355042,-3.30948169957026,0.000934688761250288,0.0840085119217032,NA
"ENSG00000124256",314.277393990783,1.8786039946822,0.56759470102226,3.30976309556583,0.000933749656839965,0.0840085119217032,"ZBP1"
"ENSG00000227619",3.73561733586936,3.5687798204657,1.07872920172424,3.3083185425604,0.000938579863025319,0.0840348891779846,NA
"ENSG00000225419",6.15308507421568,1.44696256593155,0.437464648131863,3.3076102768775,0.000940956565159432,0.0840348891779846,NA
"ENSG00000165300",469.785240994547,-1.76012769538627,0.533084532640428,-3.30177971337521,0.000960734899731344,0.0855297284786144,"SLITRK5"
"ENSG00000091844",385.503108480646,-0.901786093255651,0.273525391917397,-3.2969008359121,0.000977580100112972,0.0864820231961576,"RGS17"
"ENSG00000261578",307.177914194218,1.59327752751978,0.483211116294492,3.29727002089241,0.000976295920138584,0.0864820231961576,NA
"ENSG00000240040",12.6214840281993,3.35434456716763,1.01927001108076,3.29092834155978,0.00099857346776159,0.0877870899845907,NA
"ENSG00000265713",2.22221155845693,2.30480216338681,0.700342241752551,3.29096551083257,0.000998441536569947,0.0877870899845907,NA
"ENSG00000260641",261.367430666981,-1.00983946777819,0.306971891511838,-3.28968057239614,0.00100301176208737,0.0878442167973655,NA
"ENSG00000253152",2.32983174305944,4.85662772872341,1.47663100687659,3.2889921084593,0.00100546842772472,0.0878442167973655,NA
"ENSG00000158485",7.40044617932434,3.66793541564118,1.11694751337664,3.2838923689016,0.00102384015136563,0.0886236035022089,"CD1B"
"ENSG00000115138",192.894440874782,-0.94988854719711,0.289170276447576,-3.2848761597021,0.00102027205466129,0.0886236035022089,"POMC"
"ENSG00000269302",24.2968146909492,-1.32903938100505,0.404696144690019,-3.28404260441631,0.00102329451821223,0.0886236035022089,NA
"ENSG00000156886",39.5548623125322,2.61721357808709,0.797329520587806,3.28247419731509,0.00102900402466539,0.0887973657113089,"ITGAD"
"ENSG00000211647",7.56458478293794,4.34918518722771,1.32837304104377,3.27406914537376,0.0010601066735284,0.0912015930877708,NA
"ENSG00000240350",10.3721679747416,1.56365611478739,0.478213923334399,3.26978374842085,0.00107629731197425,0.0920315987248013,NA
"ENSG00000253545",5.52019857425125,4.15445602268401,1.27042087561281,3.27014149596686,0.0010749370075954,0.0920315987248013,NA
"ENSG00000113494",48.1623022058993,1.79067877638268,0.547832682524365,3.26866000058885,0.00108058063013854,0.0921178614759311,"PRLR"
"ENSG00000172724",2116.63713449186,2.16518791918249,0.662594717348022,3.2677409923346,0.00108409526925208,0.0921382722495451,"CCL19"
"ENSG00000269274",428.918793482469,-2.15002311626803,0.65818785956937,-3.26657972341623,0.00108855152711789,0.0922383480749414,NA
"ENSG00000163508",250.872949552436,1.92885692720556,0.590684748336884,3.26545916859441,0.00109286760400002,0.0923259802874735,"EOMES"
"ENSG00000240487",8.51561418100101,3.31980131904723,1.01718420856544,3.26371692668059,0.00109960969643801,0.0926174250904016,NA
"ENSG00000121895",152.168929096097,2.05193492989631,0.63080093710508,3.25290406084875,0.00114232058301056,0.0954457516358684,"TMEM156"
"ENSG00000111674",5511.15006564998,-0.534563634382395,0.164347430093111,-3.25264370778136,0.0011433676347678,0.0954457516358684,"ENO2"
"ENSG00000229473",15.0543196082576,1.4596641992152,0.448736477646364,3.25283161037227,0.00114261186522196,0.0954457516358684,NA
"ENSG00000165899",36.6671462221103,-1.28413262457521,0.395679289483153,-3.2453875113165,0.00117290894007566,0.0976221133201437,"OTOGL"
"ENSG00000152766",30.0850174465216,2.04886555998722,0.631686944307609,3.2434825168549,0.0011807805703209,0.097987371694005,"ANKRD22"
